post_id,comment_id,from_id,date,text
668332,669009,90126125,1762585730,"Мой приятель купил новую лет 30 назад. До сих пор жива, ездит правда редко уже. Все на иномарках ездят. Держит на даче в сухом гараже. Пробег около 300 тысяч... Кузов целый, пролит пушсалом. И не продаёт, а зачем? Внукам отдаст"
668332,669017,838258809,1762595215,Там ещё на четверке заднюю подвеску усилили.☝️
668332,669020,511386709,1762600480,"У четвёрки ,фары круглые были."
668327,668394,41003229,1762103744,50-летня машина раньше/сейчас.
668327,668504,647072439,1762156894,"Да, вот и летят года......"
668327,669013,136337329,1762590361,😭
668320,668622,599674047,1762207108,Сексуальная машина
668319,668335,203049144,1762066925,Считается и сейчас мечтой многих автолюбителей
668319,668512,728810918,1762160856,
668319,668886,0,1762445608,
668288,668293,1077755318,1762013332,"Ауди бочка, а жигули ведро"
668288,668294,1077755318,1762013364,Мужик в очках на Высоцкого похож
668288,668309,50913582,1762020945,"Бочка, на Всё жизнь останется Бочкой. Это легенда. А про ведро , не про всех. У меня 93 года  21099 , не ведро. Лучше чем Веста."
668288,668312,1071462012,1762022710,"Ауди 80.,на всегда бочка, хороший аппарат👍"
668288,668314,112418993,1762023836,😂😂😂
668288,668317,2732327,1762029424,"С учетом что швайны делали дубликат ключей и ими пользовались, а оригинал бережно хранили для нас - знали"
668288,668329,606666009,1762060477,У нас бочкой тоету корону называют
668288,668358,507915428,1762090035,"Пацаны с ДВ: Не, бочка это другое!))"
668288,668943,138241218,1762502768,А что она до сих пор будет ездить и будет ездить ещё!?😆🤣🤌🤔
668261,668287,27555909,1762005069,Ракета.. Было дело)
668261,668306,185899841,1762019923,"Кузов и подвеска ее фишка, двигатель типичный для премиум седана тех лет"
